gps_millis,x_rx_wls_m,y_rx_wls_m,z_rx_wls_m,b_rx_wls_m,lat_rx_wls_deg,lon_rx_wls_deg,alt_rx_wls_m
1387168661989.0,5.275842944310605e+18,9.93434523096833e+18,-2.5420065143197706e+18,-1.1532021984846119e+19,-12.734305023584083,62.028523451581485,1.1532021984881588e+19
1387168662989.0,5.275842944310605e+18,9.93434523096833e+18,-2.5420065143197706e+18,-1.1532021984846119e+19,-12.734305023584083,62.028523451581485,1.1532021984881588e+19
1387168663989.0,5.275842944310605e+18,9.93434523096833e+18,-2.5420065143197706e+18,-1.1532021984846119e+19,-12.734305023584083,62.028523451581485,1.1532021984881588e+19
1387168664989.0,5.275842944310605e+18,9.93434523096833e+18,-2.5420065143197706e+18,-1.1532021984846119e+19,-12.734305023584083,62.028523451581485,1.1532021984881588e+19
1387168665989.0,5.275842944310605e+18,9.93434523096833e+18,-2.5420065143197706e+18,-1.1532021984846117e+19,-12.734305023584083,62.028523451581485,1.1532021984881588e+19
1387168666989.0,5.275842944310605e+18,9.93434523096833e+18,-2.5420065143197706e+18,-1.1532021984846117e+19,-12.734305023584083,62.028523451581485,1.1532021984881588e+19
1387168667989.0,5.275842944310605e+18,9.93434523096833e+18,-2.5420065143197706e+18,-1.1532021984846117e+19,-12.734305023584083,62.028523451581485,1.1532021984881588e+19
1387168668989.0,5.275842944310544e+18,9.934345230968218e+18,-2.542006514319742e+18,-1.1532021984846248e+19,-12.734305023584083,62.0285234515815,1.153202198488146e+19
1387168669989.0,5.275842944310544e+18,9.934345230968218e+18,-2.542006514319742e+18,-1.1532021984846248e+19,-12.734305023584083,62.0285234515815,1.153202198488146e+19
1387168670989.0,5.275842944310544e+18,9.93434523096822e+18,-2.542006514319742e+18,-1.1532021984846248e+19,-12.734305023584083,62.0285234515815,1.153202198488146e+19
1387168671989.0,5.275842944310544e+18,9.93434523096822e+18,-2.542006514319742e+18,-1.1532021984846248e+19,-12.734305023584083,62.0285234515815,1.153202198488146e+19
1387168672989.0,5.275842944310544e+18,9.93434523096822e+18,-2.5420065143197414e+18,-1.1532021984846248e+19,-12.73430502358408,62.0285234515815,1.1532021984881457e+19
1387168673989.0,5.275842944310605e+18,9.934345230968332e+18,-2.5420065143197706e+18,-1.1532021984846117e+19,-12.73430502358408,62.0285234515815,1.153202198488159e+19
1387168674989.0,5.275842944310613e+18,9.934345230968347e+18,-2.5420065143197747e+18,-1.1532021984846098e+19,-12.734305023584083,62.0285234515815,1.1532021984881607e+19
1387168675989.0,5.275842944310613e+18,9.934345230968347e+18,-2.5420065143197747e+18,-1.1532021984846098e+19,-12.734305023584083,62.0285234515815,1.1532021984881607e+19
1387168676989.0,5.275842944310606e+18,9.934345230968332e+18,-2.5420065143197706e+18,-1.1532021984846115e+19,-12.73430502358408,62.028523451581485,1.153202198488159e+19
1387168677989.0,5.275842944310606e+18,9.934345230968332e+18,-2.54200651431977e+18,-1.1532021984846115e+19,-12.734305023584078,62.028523451581485,1.153202198488159e+19
1387168678989.0,5.275842944310606e+18,9.934345230968332e+18,-2.5420065143197696e+18,-1.1532021984846115e+19,-12.734305023584076,62.028523451581485,1.153202198488159e+19
1387168679989.0,5.275842944310606e+18,9.934345230968332e+18,-2.5420065143197696e+18,-1.1532021984846115e+19,-12.734305023584076,62.028523451581485,1.153202198488159e+19
1387168680989.0,5.275842944310606e+18,9.934345230968332e+18,-2.5420065143197696e+18,-1.1532021984846115e+19,-12.734305023584076,62.028523451581485,1.153202198488159e+19
1387168681989.0,5.275842944310606e+18,9.934345230968332e+18,-2.5420065143197696e+18,-1.1532021984846115e+19,-12.734305023584076,62.028523451581485,1.153202198488159e+19
1387168682989.0,5.275842944310614e+18,9.934345230968347e+18,-2.542006514319773e+18,-1.1532021984846098e+19,-12.734305023584076,62.028523451581485,1.1532021984881607e+19
1387168683989.0,5.275842944310614e+18,9.934345230968347e+18,-2.542006514319773e+18,-1.1532021984846098e+19,-12.734305023584076,62.028523451581485,1.1532021984881607e+19
1387168684989.0,5.275842944310614e+18,9.934345230968347e+18,-2.542006514319773e+18,-1.1532021984846096e+19,-12.734305023584076,62.028523451581485,1.1532021984881607e+19
1387168685989.0,5.275842944310606e+18,9.934345230968332e+18,-2.5420065143197696e+18,-1.1532021984846113e+19,-12.734305023584076,62.028523451581485,1.153202198488159e+19
1387168686989.0,5.275842944310606e+18,9.934345230968332e+18,-2.5420065143197696e+18,-1.1532021984846113e+19,-12.734305023584076,62.028523451581485,1.153202198488159e+19
1387168687989.0,5.275842944310639e+18,9.934345230968394e+18,-2.5420065143197855e+18,-1.1532021984846041e+19,-12.734305023584076,62.028523451581485,1.1532021984881662e+19
1387168688989.0,5.275842944310606e+18,9.934345230968332e+18,-2.5420065143197696e+18,-1.1532021984846113e+19,-12.734305023584076,62.028523451581485,1.153202198488159e+19
1387168689989.0,5.275842944310606e+18,9.934345230968332e+18,-2.5420065143197696e+18,-1.1532021984846113e+19,-12.734305023584076,62.028523451581485,1.153202198488159e+19
1387168690989.0,5.275842944310606e+18,9.934345230968332e+18,-2.5420065143197696e+18,-1.1532021984846113e+19,-12.734305023584076,62.028523451581485,1.153202198488159e+19
1387168691989.0,5.275842944310606e+18,9.934345230968332e+18,-2.5420065143197696e+18,-1.1532021984846113e+19,-12.734305023584076,62.028523451581485,1.153202198488159e+19
1387168692989.0,5.275842944310606e+18,9.934345230968332e+18,-2.54200651431977e+18,-1.153202198484611e+19,-12.734305023584078,62.028523451581485,1.153202198488159e+19
1387168693989.0,5.275842944310606e+18,9.934345230968332e+18,-2.54200651431977e+18,-1.153202198484611e+19,-12.734305023584078,62.028523451581485,1.153202198488159e+19
1387168694989.0,5.275842944310605e+18,9.934345230968332e+18,-2.54200651431977e+18,-1.153202198484611e+19,-12.734305023584078,62.0285234515815,1.153202198488159e+19
1387168695989.0,5.275842944310605e+18,9.934345230968332e+18,-2.54200651431977e+18,-1.153202198484611e+19,-12.734305023584078,62.0285234515815,1.153202198488159e+19
1387168696989.0,5.275842944310605e+18,9.934345230968332e+18,-2.54200651431977e+18,-1.153202198484611e+19,-12.734305023584078,62.0285234515815,1.153202198488159e+19
1387168697989.0,5.275842944310544e+18,9.93434523096822e+18,-2.5420065143197414e+18,-1.1532021984846242e+19,-12.73430502358408,62.0285234515815,1.1532021984881457e+19
1387168698989.0,5.275842944310544e+18,9.93434523096822e+18,-2.542006514319742e+18,-1.1532021984846242e+19,-12.734305023584083,62.0285234515815,1.153202198488146e+19
1387168699989.0,5.275842944310545e+18,9.93434523096822e+18,-2.5420065143197425e+18,-1.1532021984846242e+19,-12.734305023584087,62.0285234515815,1.153202198488146e+19
1387168700989.0,5.275842944310545e+18,9.93434523096822e+18,-2.5420065143197425e+18,-1.1532021984846242e+19,-12.734305023584087,62.0285234515815,1.153202198488146e+19
1387168701989.0,5.275842944310545e+18,9.93434523096822e+18,-2.5420065143197425e+18,-1.1532021984846242e+19,-12.734305023584087,62.0285234515815,1.153202198488146e+19
1387168702989.0,5.275842944310545e+18,9.93434523096822e+18,-2.5420065143197425e+18,-1.1532021984846242e+19,-12.734305023584087,62.0285234515815,1.153202198488146e+19
1387168703989.0,5.275842944310545e+18,9.93434523096822e+18,-2.5420065143197425e+18,-1.1532021984846242e+19,-12.734305023584087,62.0285234515815,1.153202198488146e+19
1387168704989.0,5.275842944310545e+18,9.934345230968222e+18,-2.5420065143197425e+18,-1.1532021984846242e+19,-12.734305023584083,62.0285234515815,1.1532021984881461e+19
1387168705989.0,5.275842944310545e+18,9.934345230968222e+18,-2.542006514319742e+18,-1.1532021984846242e+19,-12.73430502358408,62.0285234515815,1.153202198488146e+19
1387168706989.0,5.275842944310545e+18,9.934345230968222e+18,-2.542006514319742e+18,-1.1532021984846242e+19,-12.73430502358408,62.0285234515815,1.153202198488146e+19
1387168707989.0,5.275842944310545e+18,9.934345230968222e+18,-2.542006514319742e+18,-1.1532021984846242e+19,-12.73430502358408,62.0285234515815,1.153202198488146e+19
1387168708989.0,5.275842944310606e+18,9.934345230968334e+18,-2.542006514319771e+18,-1.1532021984846109e+19,-12.73430502358408,62.0285234515815,1.1532021984881592e+19
1387168709989.0,5.275842944310606e+18,9.934345230968334e+18,-2.542006514319771e+18,-1.1532021984846109e+19,-12.73430502358408,62.0285234515815,1.1532021984881592e+19
1387168710989.0,5.275842944310606e+18,9.934345230968334e+18,-2.542006514319771e+18,-1.1532021984846109e+19,-12.73430502358408,62.0285234515815,1.1532021984881592e+19
1387168711989.0,5.275842944310606e+18,9.934345230968334e+18,-2.542006514319771e+18,-1.1532021984846109e+19,-12.73430502358408,62.0285234515815,1.1532021984881592e+19
1387168712989.0,5.275842944310606e+18,9.934345230968334e+18,-2.542006514319771e+18,-1.1532021984846109e+19,-12.73430502358408,62.0285234515815,1.1532021984881592e+19
1387168713989.0,5.275842944310606e+18,9.934345230968334e+18,-2.542006514319771e+18,-1.1532021984846109e+19,-12.73430502358408,62.0285234515815,1.1532021984881592e+19
1387168714989.0,5.275842944310546e+18,9.934345230968222e+18,-2.5420065143197425e+18,-1.153202198484624e+19,-12.734305023584081,62.0285234515815,1.1532021984881463e+19
1387168715989.0,5.275842944310546e+18,9.934345230968222e+18,-2.5420065143197425e+18,-1.153202198484624e+19,-12.734305023584081,62.0285234515815,1.1532021984881463e+19
1387168716989.0,5.275842944310546e+18,9.934345230968222e+18,-2.5420065143197425e+18,-1.153202198484624e+19,-12.734305023584081,62.0285234515815,1.1532021984881463e+19
1387168717989.0,5.275842944310546e+18,9.934345230968222e+18,-2.5420065143197425e+18,-1.153202198484624e+19,-12.734305023584081,62.0285234515815,1.1532021984881463e+19
1387168718989.0,5.275842944310546e+18,9.934345230968222e+18,-2.542006514319743e+18,-1.153202198484624e+19,-12.734305023584083,62.0285234515815,1.1532021984881463e+19
1387168719989.0,5.275842944310546e+18,9.934345230968222e+18,-2.542006514319743e+18,-1.153202198484624e+19,-12.734305023584083,62.0285234515815,1.1532021984881463e+19
1387168720989.0,5.275842944310546e+18,9.934345230968222e+18,-2.542006514319743e+18,-1.153202198484624e+19,-12.734305023584083,62.0285234515815,1.1532021984881463e+19
1387168721989.0,5.275842944310546e+18,9.934345230968222e+18,-2.542006514319743e+18,-1.153202198484624e+19,-12.734305023584083,62.0285234515815,1.1532021984881463e+19
1387168722989.0,5.275842944310546e+18,9.934345230968222e+18,-2.542006514319743e+18,-1.153202198484624e+19,-12.734305023584083,62.0285234515815,1.1532021984881463e+19
1387168723989.0,5.275842944310546e+18,9.934345230968224e+18,-2.542006514319743e+18,-1.153202198484624e+19,-12.734305023584081,62.0285234515815,1.1532021984881463e+19
1387168724989.0,5.275842944310546e+18,9.934345230968224e+18,-2.542006514319743e+18,-1.153202198484624e+19,-12.734305023584081,62.0285234515815,1.1532021984881463e+19
1387168725989.0,5.275842944310546e+18,9.934345230968224e+18,-2.542006514319743e+18,-1.153202198484624e+19,-12.734305023584081,62.0285234515815,1.1532021984881463e+19
1387168726989.0,5.275842944310546e+18,9.934345230968224e+18,-2.542006514319743e+18,-1.153202198484624e+19,-12.734305023584081,62.0285234515815,1.1532021984881463e+19
1387168727989.0,5.275842944310546e+18,9.934345230968224e+18,-2.542006514319743e+18,-1.153202198484624e+19,-12.734305023584081,62.0285234515815,1.1532021984881463e+19
1387168728989.0,5.275842944310546e+18,9.934345230968224e+18,-2.542006514319743e+18,-1.153202198484624e+19,-12.734305023584081,62.0285234515815,1.1532021984881463e+19
1387168729989.0,5.275842944310546e+18,9.934345230968224e+18,-2.542006514319743e+18,-1.153202198484624e+19,-12.734305023584081,62.0285234515815,1.1532021984881463e+19
1387168730989.0,5.275842944310546e+18,9.934345230968224e+18,-2.542006514319743e+18,-1.153202198484624e+19,-12.734305023584081,62.0285234515815,1.1532021984881463e+19
1387168731989.0,5.275842944310546e+18,9.934345230968224e+18,-2.542006514319743e+18,-1.153202198484624e+19,-12.734305023584081,62.0285234515815,1.1532021984881463e+19
1387168732989.0,5.275842944310546e+18,9.934345230968224e+18,-2.542006514319743e+18,-1.153202198484624e+19,-12.734305023584081,62.0285234515815,1.1532021984881463e+19
1387168733989.0,5.275842944310547e+18,9.934345230968224e+18,-2.5420065143197435e+18,-1.1532021984846238e+19,-12.734305023584083,62.0285234515815,1.1532021984881463e+19
1387168734989.0,5.275842944310534e+18,9.9343452309682e+18,-2.542006514319738e+18,-1.1532021984846266e+19,-12.734305023584088,62.0285234515815,1.1532021984881435e+19
1387168735989.0,5.275842944310593e+18,9.93434523096831e+18,-2.542006514319766e+18,-1.1532021984846137e+19,-12.734305023584088,62.0285234515815,1.1532021984881564e+19
1387168736989.0,5.275842944310607e+18,9.934345230968338e+18,-2.542006514319773e+18,-1.1532021984846105e+19,-12.734305023584087,62.0285234515815,1.1532021984881596e+19
1387168737989.0,5.275842944310607e+18,9.934345230968338e+18,-2.542006514319773e+18,-1.1532021984846105e+19,-12.734305023584087,62.0285234515815,1.1532021984881596e+19
1387168738989.0,5.275842944310416e+18,9.93434523096798e+18,-2.5420065143196815e+18,-1.153202198484652e+19,-12.734305023584087,62.0285234515815,1.153202198488118e+19
1387168739989.0,5.275842944310912e+18,9.934345230968912e+18,-2.54200651431992e+18,-1.1532021984845437e+19,-12.734305023584088,62.0285234515815,1.1532021984882262e+19
1387168740989.0,5.275842944310857e+18,9.934345230968807e+18,-2.5420065143198935e+18,-1.1532021984845558e+19,-12.73430502358409,62.0285234515815,1.1532021984882141e+19
1387168741989.0,5.275842944310726e+18,9.93434523096856e+18,-2.54200651431983e+18,-1.1532021984845844e+19,-12.734305023584087,62.0285234515815,1.1532021984881854e+19
1387168742989.0,5.27584294431082e+18,9.934345230968736e+18,-2.542006514319875e+18,-1.153202198484564e+19,-12.734305023584087,62.0285234515815,1.153202198488206e+19
1387168743989.0,5.27584294431082e+18,9.934345230968736e+18,-2.542006514319875e+18,-1.153202198484564e+19,-12.734305023584087,62.0285234515815,1.153202198488206e+19
1387168744989.0,5.27584294431082e+18,9.934345230968736e+18,-2.542006514319875e+18,-1.153202198484564e+19,-12.734305023584087,62.0285234515815,1.153202198488206e+19
1387168745989.0,5.275842944310809e+18,9.934345230968713e+18,-2.54200651431987e+18,-1.1532021984845664e+19,-12.73430502358409,62.028523451581485,1.1532021984882033e+19
1387168746989.0,5.275842944310882e+18,9.93434523096885e+18,-2.5420065143199053e+18,-1.1532021984845505e+19,-12.73430502358409,62.028523451581485,1.1532021984882192e+19
1387168747989.0,5.275842944310955e+18,9.934345230968986e+18,-2.54200651431994e+18,-1.1532021984845345e+19,-12.73430502358409,62.028523451581485,1.153202198488235e+19
1387168748989.0,5.275842944310955e+18,9.934345230968986e+18,-2.54200651431994e+18,-1.1532021984845345e+19,-12.73430502358409,62.028523451581485,1.153202198488235e+19
1387168749989.0,5.275842944310963e+18,9.934345230969e+18,-2.542006514319944e+18,-1.1532021984845326e+19,-12.734305023584092,62.028523451581485,1.1532021984882366e+19
1387168750989.0,5.275842944311123e+18,9.9343452309693e+18,-2.5420065143200215e+18,-1.1532021984844976e+19,-12.734305023584094,62.028523451581485,1.1532021984882717e+19
1387168751989.0,5.275841721200527e+18,9.93434292786759e+18,-2.542005925000905e+18,-1.1532024658339699e+19,-12.734305023584092,62.028523451581485,1.1532019311387994e+19
1387168752989.0,5.275841685226779e+18,9.93434286012948e+18,-2.5420059076680346e+18,-1.1532024736971694e+19,-12.734305023584092,62.028523451581485,1.1532019232755999e+19
1387168753989.0,5.275841685226779e+18,9.93434286012948e+18,-2.542005907668035e+18,-1.1532024736971694e+19,-12.734305023584094,62.028523451581485,1.1532019232755999e+19
1387168754989.0,5.275841755175844e+18,9.93434299184268e+18,-2.542005941370892e+18,-1.1532024584075907e+19,-12.734305023584094,62.028523451581485,1.1532019385651784e+19
1387168755989.0,5.275841787314583e+18,9.934343052359516e+18,-2.542005956855978e+18,-1.1532024513826535e+19,-12.734305023584096,62.028523451581485,1.1532019455901153e+19
1387168756989.0,5.275841846647603e+18,9.934343164082842e+18,-2.542005985443813e+18,-1.153202438413547e+19,-12.734305023584097,62.028523451581485,1.153201958559222e+19
1387168757989.0,5.275841846647588e+18,9.934343164082813e+18,-2.5420059854438057e+18,-1.1532024384135502e+19,-12.734305023584097,62.028523451581485,1.1532019585592187e+19
1387168758989.0,5.275841817761669e+18,9.934343109690995e+18,-2.542005971525993e+18,-1.1532024447274807e+19,-12.734305023584097,62.028523451581485,1.1532019522452883e+19
1387168759989.0,5.275841787314584e+18,9.93434305235952e+18,-2.5420059568559785e+18,-1.1532024513826535e+19,-12.734305023584092,62.028523451581485,1.1532019455901157e+19
1387168760989.0,5.275841787314584e+18,9.93434305235952e+18,-2.5420059568559785e+18,-1.1532024513826535e+19,-12.734305023584092,62.028523451581485,1.1532019455901157e+19
1387168761989.0,5.27584181776188e+18,9.934343109691392e+18,-2.5420059715260943e+18,-1.1532024447274346e+19,-12.734305023584096,62.028523451581485,1.1532019522453344e+19
